OBJNAME,FIELD,NEW_VALUE,REASON
WISEA J012123.29-512049.7,DIAM,0.553,VI
WISEA J012123.29-512049.7,BA,0.635,VI
WISEA J012123.29-512049.7,PA,52.9,VI
WISEA J012444.38+191102.6,DIAM,0.333,VI
WISEA J012444.38+191102.6,BA,0.680,VI
WISEA J012444.38+191102.6,PA,55.0,VI
WISEA J012514.18-233048.2,DIAM,0.333,VI
WISEA J012514.18-233048.2,BA,0.603,VI
WISEA J012514.18-233048.2,PA,142.0,VI
WISEA J012514.69-233056.2,DIAM,0.333,VI
WISEA J012514.69-233056.2,BA,1.000,VI
WISEA J012514.69-233056.2,PA,90.0,VI
CGCG 436-048b,DIAM,0.333,VI
CGCG 436-048b,BA,0.580,VI
CGCG 436-048b,PA,35.0,VI
WISEA J012714.97-174607.1,DIAM,0.929,VI
WISEA J012714.97-174607.1,BA,0.551,VI
WISEA J012714.97-174607.1,PA,55.9,VI
WISEA J012726.76-453518.2,DIAM,0.808,VI
WISEA J012726.76-453518.2,BA,0.544,VI
WISEA J012726.76-453518.2,PA,77.4,VI
WISEA J012845.33+173105.8,DIAM,0.333,VI
WISEA J012845.33+173105.8,BA,1.000,VI
WISEA J012845.33+173105.8,PA,90.0,VI
WISEA J012847.52-285547.8,DIAM,0.333,VI
WISEA J012847.52-285547.8,BA,1.000,VI
WISEA J012847.52-285547.8,PA,90.0,VI
SARS 021.61972-29.18830,DIAM,0.333,VI
SARS 021.61972-29.18830,BA,0.900,VI
SARS 021.61972-29.18830,PA,155.0,VI
WISEA J012846.41-285557.9,DIAM,0.333,VI
WISEA J012846.41-285557.9,BA,1.000,VI
WISEA J012846.41-285557.9,PA,90.0,VI
UGC 01056 NOTES01,DIAM,0.333,VI
UGC 01056 NOTES01,BA,0.920,VI
UGC 01056 NOTES01,PA,0.0,VI
MCG -03-04-078,DIAM,2.119,VI
MCG -03-04-078,BA,0.690,VI
MCG -03-04-078,PA,82.1,VI
WISEA J013036.73-162844.4,DIAM,0.565,VI
WISEA J013036.73-162844.4,BA,0.637,VI
WISEA J013036.73-162844.4,PA,12.6,VI
LCRS B012853.9-412817,DIAM,0.333,VI
LCRS B012853.9-412817,BA,0.631,VI
LCRS B012853.9-412817,PA,51.0,VI
WISEA J013115.65-320814.2,DIAM,0.858,VI
WISEA J013115.65-320814.2,BA,0.825,VI
WISEA J013115.65-320814.2,PA,134.6,VI
LCRS B012956.9-421756,DIAM,0.333,VI
LCRS B012956.9-421756,BA,0.580,VI
LCRS B012956.9-421756,PA,0.0,VI
FAIRALL 1076,DIAM,0.840,VI
FAIRALL 1076,BA,0.688,VI
FAIRALL 1076,PA,44.9,VI
2MASX J01331889-4512156,DIAM,0.333,VI
2MASX J01331889-4512156,BA,1.000,VI
2MASX J01331889-4512156,PA,90.0,VI
WISEA J013531.51-624602.5,DIAM,0.333,VI
WISEA J013531.51-624602.5,BA,0.871,VI
WISEA J013531.51-624602.5,PA,38.0,VI
WISEA J013527.68-624559.1,DIAM,0.333,VI
WISEA J013527.68-624559.1,BA,0.851,VI
WISEA J013527.68-624559.1,PA,0.0,VI
WISEA J013537.01-624536.9,DIAM,0.454,VI
WISEA J013537.01-624536.9,BA,0.897,VI
WISEA J013537.01-624536.9,PA,91.0,VI
WISEA J013540.81-624512.3,DIAM,0.558,VI
WISEA J013540.81-624512.3,BA,0.550,VI
WISEA J013540.81-624512.3,PA,52.2,VI
AM 0135-624 NED01,DIAM,0.516,VI
AM 0135-624 NED01,BA,0.507,VI
AM 0135-624 NED01,PA,50.8,VI
WISEA J013916.19-033803.7,DIAM,0.333,VI
WISEA J013916.19-033803.7,BA,0.540,VI
WISEA J013916.19-033803.7,PA,80.0,VI
WISEA J013915.78-033746.6,DIAM,0.333,VI
WISEA J013915.78-033746.6,BA,0.692,VI
WISEA J013915.78-033746.6,PA,37.5,VI
WISEA J013917.12-033840.0,DIAM,0.605,VI
WISEA J013917.12-033840.0,BA,0.768,VI
WISEA J013917.12-033840.0,PA,167.8,VI
WISEA J014140.67+073630.9,DIAM,0.333,VI
WISEA J014140.67+073630.9,BA,0.760,VI
WISEA J014140.67+073630.9,PA,35.0,VI
WISEA J014140.67+073650.6,DIAM,0.333,VI
WISEA J014140.67+073650.6,BA,0.640,VI
WISEA J014140.67+073650.6,PA,45.0,VI
WISEA J014209.17-100548.6,DIAM,0.333,VI
WISEA J014209.17-100548.6,BA,0.710,VI
WISEA J014209.17-100548.6,PA,60.9,VI
2MASS J01420970-1005466,DIAM,0.379,VI
2MASS J01420970-1005466,BA,0.537,VI
2MASS J01420970-1005466,PA,47.0,VI
WISEA J014209.97-100533.0,DIAM,0.333,VI
WISEA J014209.97-100533.0,BA,0.661,VI
WISEA J014209.97-100533.0,PA,0.0,VI
WISEA J014248.69-085027.0,DIAM,0.333,VI
WISEA J014248.69-085027.0,BA,0.800,VI
WISEA J014248.69-085027.0,PA,7.9,VI
WISEA J014327.39-461335.3,DIAM,0.333,VI
WISEA J014327.39-461335.3,BA,0.840,VI
WISEA J014327.39-461335.3,PA,120.0,VI
WISEA J014328.27-461307.0,DIAM,0.333,VI
WISEA J014328.27-461307.0,BA,1.000,VI
WISEA J014328.27-461307.0,PA,90.0,VI
WISEA J014326.69-461321.7,DIAM,0.333,VI
WISEA J014326.69-461321.7,BA,0.759,VI
WISEA J014326.69-461321.7,PA,120.5,VI
WISEA J014515.17+142549.0,DIAM,0.840,VI
WISEA J014515.17+142549.0,BA,0.695,VI
WISEA J014515.17+142549.0,PA,63.1,VI
SDSS J014513.82+142534.5,DIAM,0.541,VI
SDSS J014513.82+142534.5,BA,0.322,VI
SDSS J014513.82+142534.5,PA,162.9,VI
WISEA J014541.89-483250.6,DIAM,0.333,VI
WISEA J014541.89-483250.6,BA,0.720,VI
WISEA J014541.89-483250.6,PA,155.0,VI
WISEA J014600.37+170640.6,DIAM,0.333,VI
WISEA J014600.37+170640.6,BA,1.000,VI
WISEA J014600.37+170640.6,PA,90.0,VI
WISEA J014827.62-040746.7,DIAM,1.403,VI
WISEA J014827.62-040746.7,BA,0.949,VI
WISEA J014827.62-040746.7,PA,118.4,VI
WISEA J014828.34-040738.8,DIAM,0.444,VI
WISEA J014828.34-040738.8,BA,0.603,VI
WISEA J014828.34-040738.8,PA,70.7,VI
WISEA J014822.69-040626.7,DIAM,1.039,VI
WISEA J014822.69-040626.7,BA,0.805,VI
WISEA J014822.69-040626.7,PA,135.1,VI
WISEA J014912.57+131919.6,DIAM,0.333,VI
WISEA J014912.57+131919.6,BA,0.993,VI
WISEA J014912.57+131919.6,PA,0.0,VI
2MASS J01491307+1319205,DIAM,0.333,VI
2MASS J01491307+1319205,BA,0.556,VI
2MASS J01491307+1319205,PA,108.0,VI
WISEA J015001.53+134101.8,DIAM,0.333,VI
WISEA J015001.53+134101.8,BA,0.876,VI
WISEA J015001.53+134101.8,PA,20.0,VI
WISEA J015323.24-334051.4,DIAM,0.654,VI
WISEA J015323.24-334051.4,BA,0.724,VI
WISEA J015323.24-334051.4,PA,152.5,VI
WISEA J015324.87-334123.8,DIAM,0.380,VI
WISEA J015324.87-334123.8,BA,0.500,VI
WISEA J015324.87-334123.8,PA,0.0,VI
WISEA J015326.22-334130.2,DIAM,0.333,VI
WISEA J015326.22-334130.2,BA,0.941,VI
WISEA J015326.22-334130.2,PA,0.0,VI
2MASS J01543268-1953575,DIAM,0.333,VI
2MASS J01543268-1953575,BA,0.501,VI
2MASS J01543268-1953575,PA,129.0,VI
2MASX J01544888-2808541,DIAM,0.390,VI
2MASX J01544888-2808541,BA,0.720,VI
2MASX J01544888-2808541,PA,95.0,VI
ESO 414-IG 009 NED01,DIAM,0.340,VI
ESO 414-IG 009 NED01,BA,0.723,VI
ESO 414-IG 009 NED01,PA,73.0,VI
WISEA J015620.24+264519.6,DIAM,0.598,VI
WISEA J015620.24+264519.6,BA,0.748,VI
WISEA J015620.24+264519.6,PA,95.1,VI
KUG 0153+264,DIAM,0.872,VI
KUG 0153+264,BA,0.536,VI
KUG 0153+264,PA,11.5,VI
WISEA J015622.25+264535.3,DIAM,0.631,VI
WISEA J015622.25+264535.3,BA,0.575,VI
WISEA J015622.25+264535.3,PA,135.0,VI
2MASS J01563889+0050313,DIAM,0.378,VI
2MASS J01563889+0050313,BA,0.488,VI
2MASS J01563889+0050313,PA,140.0,VI
2MASX J01563881+0050368,DIAM,0.333,VI
2MASX J01563881+0050368,BA,0.520,VI
2MASX J01563881+0050368,PA,142.7,VI
WISEA J015827.77+270149.5,DIAM,0.427,VI
WISEA J015827.77+270149.5,BA,0.537,VI
WISEA J015827.77+270149.5,PA,36.0,VI
2MASS J01582696+2701351,DIAM,0.333,VI
2MASS J01582696+2701351,BA,1.000,VI
2MASS J01582696+2701351,PA,0.0,VI
WISEA J020010.51+121030.6,DIAM,0.333,VI
WISEA J020010.51+121030.6,BA,0.603,VI
WISEA J020010.51+121030.6,PA,38.5,VI
2MASS J02011577-2205493,DIAM,0.333,VI
2MASS J02011577-2205493,BA,0.603,VI
2MASS J02011577-2205493,PA,54.0,VI
WISEA J020248.92-091957.7,DIAM,0.661,VI
WISEA J020248.92-091957.7,BA,0.798,VI
WISEA J020248.92-091957.7,PA,46.8,VI
WISEA J020249.49-092001.3,DIAM,0.333,VI
WISEA J020249.49-092001.3,BA,1.000,VI
WISEA J020249.49-092001.3,PA,90.0,VI
WISEA J020251.98-281508.1,DIAM,0.333,VI
WISEA J020251.98-281508.1,BA,0.570,VI
WISEA J020251.98-281508.1,PA,165.0,VI
WISEA J020423.09-753804.5,DIAM,0.468,VI
WISEA J020423.09-753804.5,BA,0.562,VI
WISEA J020423.09-753804.5,PA,125.5,VI
WISEA J020412.64-754014.9,DIAM,0.575,VI
WISEA J020412.64-754014.9,BA,0.214,VI
WISEA J020412.64-754014.9,PA,125.5,VI
WISEA J020423.64-753851.1,DIAM,0.587,VI
WISEA J020423.64-753851.1,BA,0.900,VI
WISEA J020423.64-753851.1,PA,130.0,VI
DESI J031.3078+20.2869,DIAM,0.461,VI
DESI J031.3078+20.2869,BA,0.625,VI
DESI J031.3078+20.2869,PA,15.4,VI
DESI J031.2990+20.2999,DIAM,0.449,VI
DESI J031.2990+20.2999,BA,0.675,VI
DESI J031.2990+20.2999,PA,151.8,VI
WISEA J020556.82+052715.2,DIAM,0.347,VI
WISEA J020556.82+052715.2,BA,0.680,VI
WISEA J020556.82+052715.2,PA,115.0,VI
WISEA J020600.56+052710.7,DIAM,0.333,VI
WISEA J020600.56+052710.7,BA,0.740,VI
WISEA J020600.56+052710.7,PA,80.0,VI
WISEA J020601.22+052728.3,DIAM,0.901,VI
WISEA J020601.22+052728.3,BA,0.717,VI
WISEA J020601.22+052728.3,PA,87.9,VI
PGC 1484514,DIAM,0.333,VI
PGC 1484514,BA,0.562,VI
PGC 1484514,PA,92.0,VI
WISEA J020641.20+152606.7,DIAM,0.333,VI
WISEA J020641.20+152606.7,BA,0.400,VI
WISEA J020641.20+152606.7,PA,175.0,VI
WISEA J020825.05+280352.9,DIAM,0.333,VI
WISEA J020825.05+280352.9,BA,0.525,VI
WISEA J020825.05+280352.9,PA,49.9,VI
WISEA J020835.14+214152.7,DIAM,0.333,VI
WISEA J020835.14+214152.7,BA,1.000,VI
WISEA J020835.14+214152.7,PA,90.0,VI
WISEA J020835.47+214204.7,DIAM,0.333,VI
WISEA J020835.47+214204.7,BA,0.800,VI
WISEA J020835.47+214204.7,PA,150.0,VI
WISEA J020843.42-135826.8,DIAM,0.333,VI
WISEA J020843.42-135826.8,BA,0.740,VI
WISEA J020843.42-135826.8,PA,55.0,VI
WISEA J020842.18-135807.8,DIAM,0.745,VI
WISEA J020842.18-135807.8,BA,0.802,VI
WISEA J020842.18-135807.8,PA,160.3,VI
MCG +04-06-009,DIAM,0.685,VI
MCG +04-06-009,BA,0.799,VI
MCG +04-06-009,PA,10.5,VI
MCG +04-06-008,DIAM,0.890,VI
MCG +04-06-008,BA,0.755,VI
MCG +04-06-008,PA,12.1,VI
WISEA J021124.53+255135.0,DIAM,0.453,VI
WISEA J021124.53+255135.0,BA,0.680,VI
WISEA J021124.53+255135.0,PA,15.0,VI
WISEA J021244.86-403451.6,DIAM,0.333,VI
WISEA J021244.86-403451.6,BA,0.912,VI
WISEA J021244.86-403451.6,PA,0.0,VI
WISEA J021245.87-403456.6,DIAM,0.333,VI
WISEA J021245.87-403456.6,BA,0.813,VI
WISEA J021245.87-403456.6,PA,6.0,VI
WISEA J021347.64+013940.1,DIAM,0.333,VI
WISEA J021347.64+013940.1,BA,0.580,VI
WISEA J021347.64+013940.1,PA,170.0,VI
WISEA J021407.14-302646.4,DIAM,0.780,VI
WISEA J021407.14-302646.4,BA,0.815,VI
WISEA J021407.14-302646.4,PA,76.6,VI
ESO 415-IG 009 NED02,DIAM,0.560,VI
ESO 415-IG 009 NED02,BA,0.879,VI
ESO 415-IG 009 NED02,PA,0.0,VI
2MASS J02141917-1533378,DIAM,0.387,VI
2MASS J02141917-1533378,BA,0.517,VI
2MASS J02141917-1533378,PA,113.4,VI
WISEA J021418.33-153342.7,DIAM,0.333,VI
WISEA J021418.33-153342.7,BA,0.860,VI
WISEA J021418.33-153342.7,PA,140.0,VI
WISEA J021504.99-102806.7,DIAM,0.444,VI
WISEA J021504.99-102806.7,BA,0.709,VI
WISEA J021504.99-102806.7,PA,8.3,VI
WISEA J021505.48-102849.4,DIAM,0.894,VI
WISEA J021505.48-102849.4,BA,0.825,VI
WISEA J021505.48-102849.4,PA,167.5,VI
WISEA J021619.66-024433.1,DIAM,1.184,VI
WISEA J021619.66-024433.1,BA,0.806,VI
WISEA J021619.66-024433.1,PA,4.4,VI
WISEA J021619.36-024418.0,DIAM,0.457,VI
WISEA J021619.36-024418.0,BA,0.920,VI
WISEA J021619.36-024418.0,PA,105.0,VI
ESO 355-IG 003 NED01,DIAM,0.655,VI
ESO 355-IG 003 NED01,BA,0.540,VI
ESO 355-IG 003 NED01,PA,67.9,VI
ESO 355-IG 003 NED02,DIAM,0.834,VI
ESO 355-IG 003 NED02,BA,0.626,VI
ESO 355-IG 003 NED02,PA,75.7,VI
WISEA J022138.77+060240.2,DIAM,0.333,VI
WISEA J022138.77+060240.2,BA,0.517,VI
WISEA J022138.77+060240.2,PA,5.0,VI
2MFGC 01843,DIAM,0.698,VI
2MFGC 01843,BA,0.614,VI
2MFGC 01843,PA,96.3,VI
WISEA J022302.08-294834.8,DIAM,0.500,VI
WISEA J022302.08-294834.8,BA,1.000,VI
WISEA J022302.08-294834.8,PA,0.0,VI
WISEA J022636.86+244818.9,DIAM,0.897,VI
WISEA J022636.86+244818.9,BA,0.549,VI
WISEA J022636.86+244818.9,PA,123.0,VI
WISEA J022711.12+265224.7,DIAM,0.333,VI
WISEA J022711.12+265224.7,BA,1.000,VI
WISEA J022711.12+265224.7,PA,90.0,VI
WISEA J022828.90-134048.7,DIAM,0.333,VI
WISEA J022828.90-134048.7,BA,0.601,VI
WISEA J022828.90-134048.7,PA,150.0,VI
DUKST 479-009,DIAM,1.614,VI
DUKST 479-009,BA,0.893,VI
DUKST 479-009,PA,66.8,VI
WISEA J023128.40-230023.1,DIAM,0.704,VI
WISEA J023128.40-230023.1,BA,0.752,VI
WISEA J023128.40-230023.1,PA,24.9,VI
APM 023418.91-193511.6,DIAM,0.826,VI
APM 023418.91-193511.6,BA,0.706,VI
APM 023418.91-193511.6,PA,132.5,VI
WISEA J023637.12-192216.8,DIAM,1.175,VI
WISEA J023637.12-192216.8,BA,0.930,VI
WISEA J023637.12-192216.8,PA,28.2,VI
LCRS B023447.5-423941,DIAM,0.333,VI
LCRS B023447.5-423941,BA,1.000,VI
LCRS B023447.5-423941,PA,90.0,VI
2MFGC 02067,DIAM,0.333,VI
2MFGC 02067,BA,0.420,VI
2MFGC 02067,PA,135.0,VI
ESO 355-IG 031 NED01,DIAM,0.643,VI
ESO 355-IG 031 NED01,BA,0.480,VI
ESO 355-IG 031 NED01,PA,45.0,VI
2MASX J02380280-3341558,DIAM,0.333,VI
2MASX J02380280-3341558,BA,1.000,VI
2MASX J02380280-3341558,PA,90.0,VI
AM 0236-582 NED01,DIAM,0.333,VI
AM 0236-582 NED01,BA,0.520,VI
AM 0236-582 NED01,PA,15.0,VI
WISEA J023940.91+271506.1,DIAM,0.333,VI
WISEA J023940.91+271506.1,BA,1.000,VI
WISEA J023940.91+271506.1,PA,90.0,VI
WISEA J023939.43+271510.1,DIAM,0.835,VI
WISEA J023939.43+271510.1,BA,0.577,VI
WISEA J023939.43+271510.1,PA,60.9,VI
WISEA J024010.18+073244.5,DIAM,0.679,VI
WISEA J024010.18+073244.5,BA,0.866,VI
WISEA J024010.18+073244.5,PA,148.8,VI
WISEA J024012.04+073157.5,DIAM,0.487,VI
WISEA J024012.04+073157.5,BA,0.820,VI
WISEA J024012.04+073157.5,PA,110.0,VI
2dFGRS S392Z004,DIAM,0.700,VI
2dFGRS S392Z004,BA,0.800,VI
2dFGRS S392Z004,PA,0.0,VI
2MASX J02423772-2910194,DIAM,0.333,VI
2MASX J02423772-2910194,BA,1.000,VI
2MASX J02423772-2910194,PA,90.0,VI
2MASS J02431378+1055142,DIAM,0.333,VI
2MASS J02431378+1055142,BA,0.871,VI
2MASS J02431378+1055142,PA,48.0,VI
WISEA J024314.35+105509.7,DIAM,0.333,VI
WISEA J024314.35+105509.7,BA,0.600,VI
WISEA J024314.35+105509.7,PA,60.0,VI
WISEA J024415.42+101534.8,DIAM,0.333,VI
WISEA J024415.42+101534.8,BA,0.549,VI
WISEA J024415.42+101534.8,PA,40.0,VI
WISEA J024525.95+204544.9,DIAM,0.333,VI
WISEA J024525.95+204544.9,BA,1.000,VI
WISEA J024525.95+204544.9,PA,0.0,VI
LCRS B024514.9-420751,DIAM,0.333,VI
LCRS B024514.9-420751,BA,1.000,VI
LCRS B024514.9-420751,PA,90.0,VI
WISEA J024756.57-224329.4,DIAM,0.333,VI
WISEA J024756.57-224329.4,BA,0.759,VI
WISEA J024756.57-224329.4,PA,76.0,VI
ESO 053-IG 018 NED01,DIAM,0.557,VI
ESO 053-IG 018 NED01,BA,0.514,VI
ESO 053-IG 018 NED01,PA,158.1,VI
ESO 053-IG 018 NED02,DIAM,0.661,VI
ESO 053-IG 018 NED02,BA,0.533,VI
ESO 053-IG 018 NED02,PA,157.1,VI
WISEA J024840.72-274447.3,DIAM,0.333,VI
WISEA J024840.72-274447.3,BA,0.501,VI
WISEA J024840.72-274447.3,PA,64.0,VI
ESO 154-IG 016 NED02,DIAM,0.972,VI
ESO 154-IG 016 NED02,BA,0.573,VI
ESO 154-IG 016 NED02,PA,113.7,VI
2MFGC 02287,DIAM,0.333,VI
2MFGC 02287,BA,0.360,VI
2MFGC 02287,PA,125.0,VI
UGC 02337 NED02,DIAM,1.687,VI
UGC 02337 NED02,BA,0.592,VI
UGC 02337 NED02,PA,64.4,VI
NGC 1125 NED01,DIAM,0.589,VI
NGC 1125 NED01,BA,0.528,VI
NGC 1125 NED01,PA,174.1,VI
WISEA J025327.68-001358.3,DIAM,0.802,VI
WISEA J025327.68-001358.3,BA,0.881,VI
WISEA J025327.68-001358.3,PA,106.2,VI
WISEA J025507.81-572708.9,DIAM,0.355,VI
WISEA J025507.81-572708.9,BA,0.479,VI
WISEA J025507.81-572708.9,PA,30.0,VI
WISEA J025508.33-572648.1,DIAM,0.827,VI
WISEA J025508.33-572648.1,BA,0.637,VI
WISEA J025508.33-572648.1,PA,175.1,VI
WISEA J025554.19+081345.9,DIAM,0.530,VI
WISEA J025554.19+081345.9,BA,0.560,VI
WISEA J025554.19+081345.9,PA,90.0,VI
GIN 159,DIAM,0.417,VI
GIN 159,BA,0.780,VI
GIN 159,PA,170.0,VI
GIN 154,DIAM,0.501,VI
GIN 154,BA,0.832,VI
GIN 154,PA,0.0,VI
WISEA J025706.56+155852.7,DIAM,0.333,VI
WISEA J025706.56+155852.7,BA,1.000,VI
WISEA J025706.56+155852.7,PA,90.0,VI
WISEA J025843.65-371312.8,DIAM,1.039,VI
WISEA J025843.65-371312.8,BA,0.717,VI
WISEA J025843.65-371312.8,PA,37.4,VI
WISEA J025943.43-654503.7,DIAM,0.333,VI
WISEA J025943.43-654503.7,BA,0.646,VI
WISEA J025943.43-654503.7,PA,31.0,VI
WISEA J025942.41-654449.7,DIAM,0.380,VI
WISEA J025942.41-654449.7,BA,0.692,VI
WISEA J025942.41-654449.7,PA,101.5,VI
2MASX J03013788+1342043,DIAM,0.333,VI
2MASX J03013788+1342043,BA,0.720,VI
2MASX J03013788+1342043,PA,20.0,VI
WISEA J030138.69+134210.9,DIAM,0.333,VI
WISEA J030138.69+134210.9,BA,0.759,VI
WISEA J030138.69+134210.9,PA,33.0,VI
WISEA J030245.04-243042.1,DIAM,0.994,VI
WISEA J030245.04-243042.1,BA,0.615,VI
WISEA J030245.04-243042.1,PA,140.8,VI
WISEA J030243.93-243018.2,DIAM,0.333,VI
WISEA J030243.93-243018.2,BA,0.676,VI
WISEA J030243.93-243018.2,PA,67.0,VI
WISEA J030259.53-001135.3,DIAM,0.590,VI
WISEA J030259.53-001135.3,BA,0.674,VI
WISEA J030259.53-001135.3,PA,71.9,VI
WISEA J030259.00-001137.1,DIAM,0.441,VI
WISEA J030259.00-001137.1,BA,0.295,VI
WISEA J030259.00-001137.1,PA,95.6,VI
WISEA J030321.41-393854.3,DIAM,0.500,VI
WISEA J030321.41-393854.3,BA,1.000,VI
WISEA J030321.41-393854.3,PA,0.0,VI
ESO 116-IG 007 NED01,DIAM,0.532,VI
ESO 116-IG 007 NED01,BA,0.597,VI
ESO 116-IG 007 NED01,PA,179.7,VI
ESO 116-IG 006 NED02,DIAM,0.333,VI
ESO 116-IG 006 NED02,BA,1.000,VI
ESO 116-IG 006 NED02,PA,0.0,VI
WISEA J030847.48+160730.4,DIAM,0.333,VI
WISEA J030847.48+160730.4,BA,0.603,VI
WISEA J030847.48+160730.4,PA,56.0,VI
WISEA J030846.12+160718.0,DIAM,0.501,VI
WISEA J030846.12+160718.0,BA,0.479,VI
WISEA J030846.12+160718.0,PA,159.0,VI
ESO 357-IG 006 NED01,DIAM,1.040,VI
ESO 357-IG 006 NED01,BA,0.737,VI
ESO 357-IG 006 NED01,PA,162.6,VI
2MASS J03090091-0044261,DIAM,0.333,VI
2MASS J03090091-0044261,BA,0.635,VI
2MASS J03090091-0044261,PA,176.5,VI
IC 0298 NED02,DIAM,0.427,VI
IC 0298 NED02,BA,0.773,VI
IC 0298 NED02,PA,5.0,VI
ESO 155-IG 008 NED01,DIAM,0.350,VI
ESO 155-IG 008 NED01,BA,0.620,VI
ESO 155-IG 008 NED01,PA,80.0,VI
APMUKS(BJ) B030935.25-243413.7,DIAM,0.333,VI
APMUKS(BJ) B030935.25-243413.7,BA,0.550,VI
APMUKS(BJ) B030935.25-243413.7,PA,85.0,VI
WISEA J031145.66-242252.3,DIAM,0.333,VI
WISEA J031145.66-242252.3,BA,1.000,VI
WISEA J031145.66-242252.3,PA,90.0,VI
ESO 300-IG 019 NED01,DIAM,1.117,VI
ESO 300-IG 019 NED01,BA,0.741,VI
ESO 300-IG 019 NED01,PA,166.3,VI
WISEA J031427.70-034228.1,DIAM,0.333,VI
WISEA J031427.70-034228.1,BA,0.880,VI
WISEA J031427.70-034228.1,PA,145.0,VI
WISEA J031428.10-034240.3,DIAM,0.333,VI
WISEA J031428.10-034240.3,BA,1.000,VI
WISEA J031428.10-034240.3,PA,90.0,VI
ESO 116-IG 013 NED01,DIAM,0.667,VI
ESO 116-IG 013 NED01,BA,0.640,VI
ESO 116-IG 013 NED01,PA,145.0,VI
ESO 116-IG 013 NED02,DIAM,0.333,VI
ESO 116-IG 013 NED02,BA,0.700,VI
ESO 116-IG 013 NED02,PA,150.0,VI
ESO 116-IG 013 NED03,DIAM,0.500,VI
ESO 116-IG 013 NED03,BA,1.000,VI
ESO 116-IG 013 NED03,PA,0.0,VI
WISEA J031511.06-271305.8,DIAM,0.333,VI
WISEA J031511.06-271305.8,BA,0.692,VI
WISEA J031511.06-271305.8,PA,157.5,VI
WISEA J031536.53+152624.3,DIAM,0.333,VI
WISEA J031536.53+152624.3,BA,0.640,VI
WISEA J031536.53+152624.3,PA,165.0,VI
SARS 048.56654-42.93967,DIAM,0.333,VI
SARS 048.56654-42.93967,BA,0.740,VI
SARS 048.56654-42.93967,PA,45.0,VI
WISEA J031606.24-424511.0,DIAM,1.276,VI
WISEA J031606.24-424511.0,BA,0.610,VI
WISEA J031606.24-424511.0,PA,148.3,VI
WISEA J031602.87-424458.2,DIAM,0.333,VI
WISEA J031602.87-424458.2,BA,0.759,VI
WISEA J031602.87-424458.2,PA,166.0,VI
WISEA J031738.57+204145.9,DIAM,0.457,VI
WISEA J031738.57+204145.9,BA,0.871,VI
WISEA J031738.57+204145.9,PA,49.5,VI
WISEA J031749.95-032102.6,DIAM,0.449,VI
WISEA J031749.95-032102.6,BA,0.545,VI
WISEA J031749.95-032102.6,PA,115.9,VI
WISEA J031752.12+153650.2,DIAM,0.333,VI
WISEA J031752.12+153650.2,BA,0.609,VI
WISEA J031752.12+153650.2,PA,140.0,VI
WISEA J031752.46+153639.6,DIAM,0.333,VI
WISEA J031752.46+153639.6,BA,0.794,VI
WISEA J031752.46+153639.6,PA,141.0,VI
ESO 116-IG 016,DIAM,0.447,VI
ESO 116-IG 016,BA,0.533,VI
ESO 116-IG 016,PA,91.0,VI
WISEA J031804.31-593721.2,DIAM,0.333,VI
WISEA J031804.31-593721.2,BA,0.700,VI
WISEA J031804.31-593721.2,PA,155.0,VI
2MASX J03182031+0847420,DIAM,0.333,VI
2MASX J03182031+0847420,BA,0.600,VI
2MASX J03182031+0847420,PA,175.0,VI
WISEA J031820.82+084741.2,DIAM,0.333,VI
WISEA J031820.82+084741.2,BA,0.640,VI
WISEA J031820.82+084741.2,PA,165.0,VI
WISEA J031856.65+220135.2,DIAM,0.333,VI
WISEA J031856.65+220135.2,BA,0.575,VI
WISEA J031856.65+220135.2,PA,49.0,VI
WISEA J031857.05+220147.8,DIAM,0.333,VI
WISEA J031857.05+220147.8,BA,0.525,VI
WISEA J031857.05+220147.8,PA,5.0,VI
ESO 200-IG 004 NED02,DIAM,0.736,VI
ESO 200-IG 004 NED02,BA,0.902,VI
ESO 200-IG 004 NED02,PA,131.6,VI
ESO 200-IG 006 NED03,DIAM,1.100,VI
ESO 200-IG 006 NED03,BA,0.909,VI
ESO 200-IG 006 NED03,PA,145.0,VI
ESO 200-IG 006 NED01,DIAM,0.431,VI
ESO 200-IG 006 NED01,BA,0.902,VI
ESO 200-IG 006 NED01,PA,16.9,VI
ESO 200-IG 006 NED02,DIAM,0.456,VI
ESO 200-IG 006 NED02,BA,0.592,VI
ESO 200-IG 006 NED02,PA,161.2,VI
WISEA J032014.37-144945.7,DIAM,0.612,VI
WISEA J032014.37-144945.7,BA,0.821,VI
WISEA J032014.37-144945.7,PA,6.6,VI
WISEA J032529.38+085612.4,DIAM,0.333,VI
WISEA J032529.38+085612.4,BA,1.000,VI
WISEA J032529.38+085612.4,PA,90.0,VI
WISEA J032533.05+162138.8,DIAM,0.333,VI
WISEA J032533.05+162138.8,BA,1.000,VI
WISEA J032533.05+162138.8,PA,90.0,VI
WISEA J032735.50-265030.4,DIAM,0.333,VI
WISEA J032735.50-265030.4,BA,0.780,VI
WISEA J032735.50-265030.4,PA,145.0,VI
2MASS J03273512-2650243,DIAM,0.333,VI
2MASS J03273512-2650243,BA,0.589,VI
2MASS J03273512-2650243,PA,107.0,VI
WISEA J032845.74-034259.4,DIAM,0.333,VI
WISEA J032845.74-034259.4,BA,0.600,VI
WISEA J032845.74-034259.4,PA,10.0,VI
