OBJNAME,REGION
SDSS J143819.14+091724.3,
SDSS J143821.16+275555.3,
SDSS J143822.27+282129.7,
SDSS J143845.94+174501.3,
SDSSJ143858.70+092350.1,
SDSS J143859.29+271404.3,
WISEA J143922.54+135956.6,
WISEA J143922.32+135952.2,
SDSS J143931.83+234836.1,
SDSS J143937.88+193634.0,
WISEA J143937.27+193630.0,
WISEA J143944.79-003936.8,
SDSS J143944.21-003927.0,
SDSS J143947.78+285339.4,
WISEA J143947.61+285347.9,
SDSS J143958.64+024451.7,
WISEA J144040.90+124831.5,
SDSSJ144040.71+124840.4,
SDSSCGB 29515.04,
SDSS J144136.57+065751.2,
2MASX J14413544+0657535,
SDSS J144134.60+295129.4,
WISEA J144134.08+295130.5,
SDSS J144156.03+261458.0,
WISEA J144225.74+052158.1,
SDSS J144225.53+052215.6,
2MASS J14423208+3234499,
WISEA J144239.23-014556.2,
SDSS J144239.75-014603.9,
WISEA J144311.25+271142.7,
SDSS J144311.97+271147.2,
WISEA J144339.54+061116.3,
SDSS J144339.66+061106.2,
SDSS J144409.24+221849.0,
LSBC D651-07,
SDSS J144440.54+192800.1,
SDSS J144440.69+192809.2,
WISEA J144502.02+030839.0,
SDSS J144502.03+030852.3,
SDSS J144508.39+183220.2,
WISEA J144529.57+131119.0,
SDSS J144529.71+131105.1,
WISEA J144533.13+172833.3,
SDSS J144532.94+172846.8,
SDSS J144540.62+210232.0,
WISEA J144540.09+210227.0,
WISEA J144609.80+044438.0,
SDSS J144610.46+044451.1,
SDSS J144619.80+241918.5,
SDSS J144644.03+092022.9,
WISEA J144702.80+200409.5,
SDSS J144702.18+200402.6,
SDSS J144712.60+153826.5,
SDSS J144752.33+113104.7,
SDSS J144801.84+010242.0,
SDSS J144832.93-003430.6,
SDSS J144922.51-013335.1,
WISEA J144942.82+012528.5,
SDSS J144942.81+012539.9,
SDSS J145006.68+003932.4,
SDSS J145010.66+012251.9,
2MASS J14504407-0047127,
WISEA J145044.28-004705.6,
SDSS J145043.01-004717.9,
WISEA J145043.29-004714.1,
WISEA J145120.49+254207.4,
SDSS J145121.66+254207.4,
SDSS J145133.29+175212.5,
WISEA J145155.12-014031.1,
SDSS J145155.91-014029.9,
SDSS J145209.21+091142.5,
SDSS J145218.99+145010.4,
WISEA J145233.70+105006.3,
SDSS J145233.08+105000.6,
WISEA J145231.85+164506.7,
SDSS J145232.60+164521.1,
SDSS J145235.12+261558.4,
WISEA J145234.99+261545.7,
SDSS J145252.13+065148.1,
SDSS J145329.47-001238.1,
SDSS J145353.07+121918.1,
SDSS J145413.68+110730.6,
2MASS J14543263+1302026,
WISEA J145454.81+094731.9,
SDSS J145454.87+094745.0,
SDSS J145453.27+183708.0,
WISEA J145554.91+185327.6,
SDSS J145555.53+185319.2,
SDSS J145619.80+094806.1,
SDSS J145656.07+251350.3,
WISEA J145656.66+251354.3,
SDSS J145659.94+274327.3,
SDSS J145716.84+011924.9,
WISEA J145716.47+013207.8,
SDSS J145717.21+013203.4,
SDSS J145721.14+124914.5,
WISEA J145737.61+122659.4,
SDSS J145738.24+122705.3,
SDSS J145757.15+090045.1,
SDSS J145758.85+012828.3,
SDSS J145817.38+253344.8,
WISEA J145830.69+213058.4,
SDSS J145830.66+213040.9,
SDSS J145833.10-013731.8,
WISEA J145833.15-013727.3,
WISEA J145934.74+101556.3,
SDSS J145934.81+101609.2,
WISEA J145954.72+123926.4,
SDSS J145954.33+123936.9,
SDSS J145958.77+050056.3,
SDSS J145957.81+092918.6,
SDSSJ150001.27-010520.4,
SDSS J150105.90+193021.9,
SDSS J150157.93+034851.8,
SDSS J150255.24+061337.7,
WISEA J150314.88-015323.6,
SDSS J150314.22-015321.6,
WISEA J150315.09+174836.3,
SDSS J150314.65+174846.6,
SDSS J150343.94+075859.8,
SDSS J150522.83+072338.4,
WISEA J150522.26+072335.2,
WISEA J150531.34+024721.6,
SDSS J150540.18+043958.9,
SDSS J150553.20+260249.5,
WISEA J150635.42+141125.6,
SDSS J150635.13+141135.4,
WISEA J150704.39+111828.0,
SDSS J150704.84+111825.2,
SDSS J150712.85+061230.1,
SDSS J150731.45+085152.2,
WISEA J150749.15+265849.3,
SDSS J150749.91+265849.7,
WISEA J150751.57+241736.5,
SDSS J150750.88+241740.6,
WISEA J150822.11+264619.5,
SDSS J150821.19+264621.4,
SDSS J151003.41+282442.8,
SDSS J151011.43+182238.3,
WISEA J151010.67+182242.7,
WISEA J151040.65+195551.1,
WISEA J151044.37+140238.2,
SDSS J151043.92+140229.1,
WISEA J151050.95+204707.8,
SDSS J151050.49+204659.6,
2MASS J15105793+0314253,
WISEA J151058.04+031438.7,
SDSS J151058.12+031432.7,
WISEA J151103.65+015337.5,
SDSS J151104.12+015344.7,
SDSS J151106.71+073841.3,
WISEA J151107.48+124133.3,
WISEA J151107.22+124120.9,
SDSS J151107.59+124122.0,
WISEA J151114.43+051754.3,
SDSS J151113.41+051753.6,
WISEA J151146.52+053615.5,
SDSS J151147.15+053620.2,
SDSS J151151.60+003503.0,
WISEA J151151.02+003500.7,
WISEA J151153.84+142207.6,
SDSS J151153.55+142216.8,
SDSS J151238.06+080640.8,
2MASX J15124707+1622126,
WISEA J151247.68+162206.0,
SDSS J151247.42+162208.9,
WISEA J151318.13+113250.8,
SDSS J151317.34+113252.3,
SDSS J151340.49+040409.1,
2MASS J15142128+2802412,
SDSS J151420.51+280229.9,
SDSS J151441.72+083458.7,
SDSS J151452.62+195126.9,
WISEA J151545.61+264525.2,
SDSS J151544.65+264520.7,
SDSS J151651.88+075154.0,
WISEA J151652.43+075156.9,
SDSS J151655.15+001850.4,
LEDA 1162775,
WISEA J151706.19+252100.9,
SDSS J151706.24+252111.5,
SDSS J151748.38+283209.6,
WISEA J151753.84+040238.6,
SDSS J151754.43+040245.0,
SDSS J151803.96+080626.8,
WISEA J151831.20+132021.9,
SDSS J151832.45+132028.6,
2MASX J15183183+1320122,
TOLOLO 1516+148,
SDSS J151848.79+290348.1,
SDSS J151900.38+070543.9,
SDSS J151900.52+070527.7,
SDSSCGB 00486.03,
SDSS J152032.38+204856.6,
WISEA J152043.06+280256.7,
SDSS J152043.06+280244.3,
SDSS J152048.46+224119.3,
SDSS J152116.70+263443.0,
SDSS J152129.65+020730.0,
SDSS J152221.29+330416.4,
SDSS J152224.13+073820.5,
WISEA J152246.06+083749.2,
SDSS J152416.16+065717.0,
WISEA J152509.07+081210.9,
SDSS J152509.74+081205.5,
SDSSJ152509.95+040942.8,
SDSS J152522.08+282503.2,
LSBC D582-02,
WISEA J152604.86+074412.7,
SDSS J152625.47+092228.8,
2MASS J15262988+2322598,
SDSS J152706.05+032537.8,
SDSS J152808.09+035723.4,
SDSS J152938.06+023343.2,
WISEA J152944.41+032003.7,
WISEA J152943.86+032001.2,
SDSS J152944.09+031955.4,
WISEA J152951.12+285046.8,
SDSS J152951.95+285043.7,
SDSS J153018.63+291239.4,
WISEA J153026.97+142916.2,
SDSS J153026.04+142911.8,
WISEA J153031.34+055334.3,
SDSS J153030.11+055337.8,
WISEA J153034.12+050855.3,
WISEA J153123.26+102906.4,
SDSS J153123.89+102907.2,
SDSS J153129.27+194459.0,
SDSS J153128.97+194503.7,
SDSS J153231.78+043843.6,
SDSS J153344.13+263359.6,
WISEA J153347.97+310926.6,
SDSS J153348.42+310939.3,
SDSS J153403.26+281501.1,
SDSS J153422.87+001705.9,
2MASS J15342310+0017131,
WISEA J153431.82+232116.8,
WISEA J153508.06+122023.2,
WISEA J153712.50+285850.0,
SDSS J153712.85+285900.2,
SDSS J153804.23-004929.7,
SDSS J153902.89+105138.7,
WISEA J153911.01+171023.6,
SDSS J153910.36+171020.0,
SDSS J153918.70+135855.7,
WISEA J153954.35+200346.2,
SDSS J153954.76+200355.8,
SDSS J154005.04+074545.8,
2MASS J15400506+0745383,
2MASX J15401010+0742424,
SDSS J154009.80+074232.3,
SDSS J154026.99+183803.5,
SDSS J154105.71+261059.5,
SDSS J154108.61+234304.0,
WISEA J154154.90+164708.7,
SDSS J154155.77+164721.6,
WISEA J154237.53+281456.6,
SDSS J154236.62+281453.7,
WISEA J154245.34+142516.0,
SDSS J154334.26+094047.3,
SDSS J154340.20+123302.5,
2MASX J15443061+0526041,
SDSS J154429.78+052605.6,
SDSS J154436.24+232115.7,
SDSS J154439.91-002507.5,
SDSS J154453.62-003824.6,
WISEA J154453.40-003819.3,
WISEA J154502.24+081418.5,
SDSS J154511.97+241609.1,
SDSS J154515.67+294219.2,
SDSS J154544.40+251259.9,
SDSS J154608.89+221026.5,
WISEA J154621.27+260324.3,
SDSSJ154620.66+260319.3,
SDSS J154702.92+172244.8,
SDSS J154732.69+181552.4,
SDSS J154812.21+101822.4,
WISEA J154834.47+273405.4,
SDSSCGB 36765.02,
WISEA J155048.77+284502.9,
SDSS J155055.18+100902.1,
SDSSJ155222.05+120729.4,
SDSS J155227.86+193603.9,
SDSS J155228.21+193610.3,
SDSS J155244.60+241530.3,
SDSS J155339.46+043750.7,
WISEA J155507.25+062849.9,
SDSS J155507.85+062857.0,
SDSS J155514.78+162532.1,
SDSS J155521.66+045304.6,
WISEA J155608.13+182448.8,
SDSS J155607.57+182504.5,
WISEA J155653.68+272840.0,
SDSS J155654.58+272848.1,
SDSS J155658.60+132515.1,
SDSS J155715.15+214015.9,
SDSS J155850.37+152359.5,
SDSS J155904.23+001451.9,
SDSS J155913.80+125840.8,
SDSS J155918.59+165814.0,
SDSS J160037.65+265220.4,
SDSS J160240.25+121003.0,
WISEA J160241.63+123347.1,
SDSS J160240.81+123348.8,
2MASS J16030425+1711267,
WISEA J160305.22+171136.1,
SDSS J160304.62+171127.5,
WISEA J160303.61+182757.1,
SDSS J160302.93+182805.3,
WISEA J160315.74+161907.8,
SDSS J160316.30+161859.8,
SDSS J160357.41+150014.1,
SDSS J160412.72+160943.0,
SDSS J160428.03+171317.1,
SDSS J160428.44+171319.8,
WISEA J160434.47+155939.7,
SDSS J160434.73+155929.2,
WISEA J160439.47+062019.8,
SDSS J160439.27+062005.1,
KUG 1603+224,
SDSS J160520.59+222031.4,
WISEA J160636.78+272458.2,
SDSS J160637.25+272450.5,
WISEA J160653.09+270110.0,
SDSS J160821.62+044314.6,
WISEA J161112.73+092959.5,
WISEA J161113.78+092957.3,
SDSS J161113.88+093035.8,
2MFGC 13011,
SDSS J161115.54+110049.5,
WISEA J161148.13+140504.6,
SDSS J161147.81+140513.7,
SDSS J161158.22+045800.1,
2MASX J16124314+2244507,
WISEA J161252.96+105559.7,
SDSS J161252.38+105611.0,
SDSS J161252.44+105620.7,
SDSS J161257.42+041803.7,
SDSS J161258.85+285122.5,
WISEA J161258.36+285126.3,
SDSS J161303.71+185411.5,
SDSS J161314.28+224943.9,
2MASS J16132344+0920375,
SDSS J161323.77+092049.4,
WISEA J161332.65+090440.7,
SDSS J161333.52+090445.8,
SDSS J161428.24+121045.1,
SDSS J161434.66+253446.5,
SDSS J161451.43+055058.3,
SDSS J161502.69+271831.0,
SDSS J161508.22+270207.1,
WISEA J161614.40+264540.6,
SDSS J161613.99+264551.1,
SDSS J161712.26+265000.0,
WISEA J161718.83+251538.5,
WISEA J161812.15+150720.2,
SDSS J161811.58+150720.5,
WISEA J161826.08+272833.1,
SDSS J161826.64+272833.5,
SDSS J161827.52+251332.7,
SDSS J161853.31+053025.6,
WISEA J162010.44+295359.6,
SDSS J162010.61+295409.6,
SDSS J162017.77+073214.3,
SDSS J162300.19+320055.7,
SDSS J162322.99+270038.1,
WISEA J162337.65+074420.2,
SDSS J162456.00+071438.5,
SDSS J162455.84+210759.2,
WISEA J162512.64+090725.3,
SDSS J162511.92+090724.2,
SDSS J162541.77+143003.3,
2MASX J16254245+1429542,
WISEA J162646.78+132402.8,
SDSS J162646.37+132354.1,
SDSS J162750.89+133508.6,
SDSS J162757.52+201449.5,
WISEA J162758.28+201443.7,
SDSS J162924.86+132034.6,
WISEA J162953.06+123249.3,
SDSS J162953.38+123239.6,
WISEA J163039.42+262822.0,
SDSS J163039.88+262831.2,
SDSS J163056.97+214731.9,
WISEA J163259.56+254726.5,
SDSS J163300.20+254723.3,
SDSS J163401.13+281128.6,
WISEA J163401.71+281123.3,
2MASX J16361601+2958374,
SDSS J163616.26+295848.1,
SDSS J163637.69+111724.2,
WISEA J163653.88+123819.8,
SDSS J163659.72+213808.0,
WISEA J164347.20+272009.8,
SDSS J164347.98+272003.9,
SDSS J164457.14+285551.7,
WISEA J164457.02+285558.8,
SDSS J164456.02+313738.0,
WISEA J164534.14+244811.0,
SDSS J164535.19+244812.9,
WISEA J164616.29+230653.6,
SDSS J164616.08+230642.9,
WISEA J164755.10+291854.6,
SDSS J164755.69+291904.0,
WISEA J164936.70+302656.7,
SDSS J164937.48+302654.1,
SDSS J165101.39+244852.3,
WISEA J165535.08+233955.8,
SDSS J165535.38+234002.0,
SDSS J165619.37+200114.3,
SDSS J165620.28+200125.1,
SDSS J165627.75+332946.1,
SDSS J165721.67+182857.5,
WISEA J165828.04+202739.8,
SDSS J165828.62+202746.2,
WISEA J170223.45+302941.8,
SDSS J170452.89+210523.3,
WISEA J170453.28+210538.6,
WISEA J170644.86+313743.7,
SDSS J170738.72+293329.2,
SDSS J170831.62+293734.3,
SDSS J171537.19+275338.9,
WISEA J171537.66+275344.2,
SDSS J171746.75+301311.2,
WISEA J171746.97+301259.6,
SDSS J171840.09+302514.0,
2MASS J17193791+2719235,
SDSS J171938.79+271923.1,
SDSS J172109.49+262731.0,
WISEA J172108.63+262727.6,
SDSS J172109.64+263459.3,
SDSS J172109.66+263448.8,
WISEA J172109.87+263454.8,
SDSS J172610.16+271930.4,
WISEA J172610.38+271925.1,
SDSS J204604.42-051900.0,
WISEA J204605.39-051859.5,
WISEA J205209.61+001837.1,
SDSS J205210.40+001835.7,
SDSS J205803.92-073846.2,
WISEA J205804.24-073900.1,
WISEA J210110.55-003802.5,
WISEA J210728.50+100203.9,
SDSS J210728.65+100154.8,
SDSS J211245.22-005236.2,
WISEA J211402.59+110008.0,
SDSS J212815.96+065042.4,
WISEA J212958.25-001947.5,
SDSS J212957.82-001942.5,
SDSS J213136.67-082208.9,
SDSS J213348.76+015953.3,
SDSS J213405.21+102524.7,
2MASS J21340507+1025187,
WISEA J213446.62-064942.1,
SDSS J213447.24-064945.8,
SDSS J213938.24+102522.2,
SDSS J214429.75+270459.8,
SDSS J214923.83+281257.9,
WISEA J214924.36+281310.7,
WISEA J215502.52-091354.5,
SDSS J215501.82-091403.7,
SDSS J215717.32+133128.6,
SDSS J215717.59+133134.5,
SDSS J215815.53-010950.6,
SDSS J220350.38-000534.5,
WISEA J220529.19+121814.1,
SDSS J220529.29+121818.9,
SDSSJ220556.54+121101.6,
SDSS J220646.19-004006.3,
SDSS J220754.80+132512.4,
SDSS J221119.18+121116.0,
SDSS J221141.20+111722.5,
SDSS J221229.94+001801.2,
SDSS J221253.08+122705.4,
WISEA J221253.26+122720.3,
SDSS J221434.32-000747.2,
WISEA J221435.13-000755.3,
SDSS J222009.47+001936.2,
SDSS J222010.44+001935.0,
SDSS J222017.40+000138.3,
SDSS J222023.54+123656.3,
2MASXi J2220233+123700,
WISEA J222359.48+004841.9,
SDSS J222359.76+004840.5,
SDSS J223407.58+001540.7,
WISEA J223407.12+001530.8,
WISEA J223416.35+055246.2,
SDSS J223416.02+055253.2,
SDSS J223549.20+003213.8,
SDSS J223722.72+142054.2,
WISEA J223723.13+142057.9,
SDSS J223810.79+281244.7,
SDSS J223911.11+140359.0,
WISEA J223929.43+122955.4,
WISEA J224009.00+131038.7,
SDSS J224114.13-003714.8,
SDSS J224153.68+071103.8,
SDSS J224234.20+010722.1,
SDSS J224314.04+063054.9,
SDSS J224527.25-085216.1,
WISEA J224527.99-085228.4,
SDSS J224545.99-004744.6,
WISEA J224546.78-004745.5,
SDSS J224850.39-084224.0,
WISEA J224851.13-084216.8,
SDSS J225741.50-082206.5,
WISEA J225741.92-082155.3,
AGES J225754+143537,
WISEA J230000.06-084739.5,
SDSS J230016.12+125827.5,
SDSS J230016.10+125809.3,
SDSS J230103.15+235502.9,
SDSS J230127.67+322059.4,
SDSS J230310.17-004858.3,
SDSS J230531.47+004917.0,
SDSS J230557.41+162813.3,
SDSS J230808.39+134830.2,
SDSS J231154.05-003440.4,
SDSS J231254.44+310919.6,
WISEA J231443.29+003136.0,
SDSS J231444.05+003125.1,
WISEA J231456.89-105007.0,
SDSS J231457.39-105015.2,
SDSS J231729.37-005113.6,
SDSS J232012.88+153255.5,
WISEA J232207.89+153741.9,
SDSSJ232208.19+153740.8,
SDSS J232534.02+141516.4,
WISEA J232612.09-092704.6,
SDSS J232613.31-092701.4,
WISEA J232612.80-092702.3,
SDSS J232620.22+133857.4,
WISEA J232718.76-090922.6,
SDSS J232719.14-090924.3,
SDSS J232719.97+315138.4,
SDSS J233241.67+001343.4,
SDSS J233536.34+300828.0,
WISEA J233657.02+155702.9,
SDSS J233656.61+155702.0,
SDSS J234023.08-000934.4,
SDSS J234031.31+185418.9,
SDSS J234042.06+274530.1,
SDSS J234054.25+135102.1,
WISEA J234053.88+135114.6,
SDSS J234249.13+241740.7,
WISEA J234614.45+235331.2,
SDSS J234615.02+235336.4,
WISEA J234703.81+142908.4,
SDSS J234704.03+142858.1,
WISEA J235408.23-101228.0,
SDSS J235407.33-101220.7,
SDSS J235451.81-100358.5,
WISEA J235452.25-100354.1,
SDSS J235751.51+204149.1,
SDSS J235927.88+150126.4,
2MASS J12153752+2154283,
WISEA J122515.66+125238.4,
NGC 4406B,Large but embedded in M86
2MASS J07593853+2459065,
2MASS J07593900+2458481,
2MASS J09075443+5247338,
WISEA J103211.80+401653.6,
WISEA J114723.83+554403.2,
2MASS J13522106+3730286,
2MASS J15450005+3606373,
WISEA J154500.98+360623.2,
WISEA J160024.25+331449.4,
WISEA J160023.50+331345.3,
WISEA J160024.04+331354.6,
ABELL 2249:KYDISC 00128,
2MASS J00020962-4358546,
WISEA J011102.33+174002.9,
WISEA J011101.82+173932.2,
WISEA J011101.14+173909.9,
WISEA J011104.69+173922.1,
2MASS J01110504+1738542,
WISEA J011104.79+173828.3,
WISEA J011609.75-155408.7,
WISEA J011609.50-155428.3,
WISEA J011607.51-155433.3,
WISEA J015618.40+010335.2,
2MASS J01561766+0102495,
WISEA J034255.47-533735.1,
WISEA J034257.52-533755.9,
WISEA J034259.46-533800.5,
WISEA J041359.38-380525.7,
WISEA J041358.46-380534.7,
2MASS J04135925-3805533,
2MASXi J0413578-380628,
2MASX J05111697-2859065,
2MASS J09151062+0515141,
WISEA J091510.63+051453.5,
WISEA J091510.80+051430.3,
WISEA J091510.55+051421.3,
WISEA J091512.47+051425.1,
WISEA J091511.23+051342.0,
GALEXASC J103010.13+040124.7,
2MASS J10581632+0137008,
WISEA J105812.35+013547.4,
WISEA J105811.53+013544.5,
UGC 06057 NED03,
WISEA J112251.95+010647.4,
WISEA J112255.76+010635.7,
WISEA J112256.63+010623.3,
WISEA J112255.43+010613.5,
2MASS J11340580+2533497,
2MASS J11474401+0700525,
WISEA J114741.48+070140.8,
WISEA J114741.09+070139.4,
WISEA J121918.58-072351.8,
WISEA J121919.88-072407.9,
WISEA J121917.76-072407.4,
WISEA J121917.85-072416.7,
2MASS J12191739-0724088,
2MASS J12191640-0724179,
WISEA J122728.97+063404.9,
WISEA J123627.56+163219.1,
WISEA J123624.55+163222.7,
WISEA J123626.71+163143.8,
2MASS J12361914+1632464,
WISEA J123621.51+163248.8,
WISEA J123738.79-012018.1,
WISEA J123739.02-012028.0,
WISEA J123740.30-012036.8,
WISEA J123741.08-012101.4,
WISEA J130908.34+103006.9,
WISEA J130907.67+103006.7,
WISEA J130904.56+102955.1,
WISEA J132759.73-312916.1,
WISEA J132758.63-312937.8,
LCSB L0574O,
WISEA J132756.91-312832.8,
WISEA J132811.49-312938.1,
GALEXASC J132812.47-313131.1,
WINGS J132803.03-313206.5,
WINGS J132805.27-313227.6,
GALEXASC J132802.78-314656.3,
2MASS J13280137-3144493,
WISEA J132803.50-314545.7,
WISEA J133352.23+095635.8,
LEDA 096987,
WISEA J134230.38+021159.3,
2MASX J13420905+0213354,
WISEA J134211.15+021420.0,
WISEA J134209.70+021417.1,
WISEA J134208.68+021421.9,
WISEA J141421.75+025728.8,
WISEA J141425.53-002236.1,
2MASS J14142451-0022388,
WISEA J141425.32-002313.5,
2MASS J14150904-0029319,
WISEA J141506.48-002910.1,
WISEA J141505.13-002908.1,
WISEA J141504.33-002913.0,
WISEA J141504.18-002925.1,
WISEA J141505.10-002937.0,
WISEA J141506.80-002932.2,
2MASS J14173176+0812389,
WISEA J141730.95+081050.3,
CGCG 046-084 NED01,
CGCG 046-084 NED02,
WISEA J142139.90+174451.2,
WISEA J142140.56+174437.7,
WISEA J142137.18+174507.1,
2MASS J14483621+1119399,
WISEA J144838.42+111944.2,
WISEA J144839.19+111955.5,
WISEA J144834.25+111902.3,
WISEA J144834.83+111856.8,
WISEA J152131.47+211040.7,
CGCG 135-050 NED03,
WISEA J152227.65+274234.3,
WISEA J152230.64+274215.8,
WISEA J152228.01+274141.3,
WISEA J152229.57+274404.2,
2MASS J15221569+2741479,
2MASX J15412588+0444021,
WISEA J154126.69+044431.2,
2MASX J15412762+0444221,
WISEA J154127.52+044439.6,
WISEA J154125.14+044449.3,
WISEA J154126.24+044413.9,
WISEA J155810.72+271711.2,
WISEA J155812.75+271659.3,
WISEA J155813.77+271645.4,
WISEA J155815.43+271627.4,
WISEA J155816.75+271625.0,
2MASS J16001947+3314369,
WISEA J160019.66+331418.4,
WISEA J160021.47+331324.9,
LCRS B211832.2-454236,
WISEA J212149.11-452927.1,
LCRS B211832.6-454225,
LCRS B211832.6-454205,
WISEA J212148.95-452905.7,
LCRS B211831.8-454146,
WISEA J220402.91-212639.6,
WISEA J220401.97-212713.7,
WISEA J220401.14-212720.9,
WISEA J220400.42-212630.7,
WISEA J220359.26-212643.5,
WISEA J220359.17-212656.7,
WISEA J222756.24-303417.6,
2MASS J22275162-3033462,
WISEA J222752.39-303514.6,
2MASS J23361717-3135587,
2MASS J23361756-3136106,
2MASS J23361651-3136220,
WISEA J233617.27-313642.4,
ESO-LV 4700201,
WISEA J233615.95-313534.4,
WISEA J235421.69-102528.1,
WISEA J235419.96-102537.0,
WISEA J235419.64-102554.0,
2MASS J23541345-1023235,
WINGS J235555.94-344335.1,
GALEXASC J235559.64-344250.4,
WISEA J235557.77-344314.0,
WISEA J235553.38-344256.1,
WISEA J235554.62-344318.9,
WISEA J235603.36-344018.7,
WISEA J235603.20-344125.8,
WISEA J235603.11-344042.5,
WISEA J235605.51-344017.1,
WISEA J235603.53-344051.2,
WISEA J235606.54-343954.6,
WISEA J235606.45-344034.4,
WISEA J235601.35-344212.8,
WISEA J235600.88-344243.1,
WISEA J235603.03-344156.4,
WISEA J235638.72-345915.3,
WISEA J235638.49-345935.8,
WISEA J235635.45-350017.1,
WISEA J235636.67-350003.8,
WISEA J235636.81-345855.7,
WISEA J235642.59-350018.5,
WISEA J235640.70-345823.5,
WISEA J235640.44-345955.8,
WISEA J235642.57-345807.0,
WISEA J235642.38-350049.8,
WISEA J235641.65-345903.3,
WISEA J235639.59-345957.2,
WINGS J235724.29-345026.2,
WISEA J235724.57-345028.9,
WISEA J235724.57-344959.1,
WISEA J235724.09-345122.1,
WISEA J235723.38-345116.9,
WISEA J235724.95-345108.2,
WISEA J235726.04-345043.2,
GALEXASC J235724.99-345040.5,
WISEA J235727.11-345315.5,
WISEA J235726.92-345347.5,
WISEA J235727.90-345307.3,
WISEA J235728.24-345328.6,
WISEA J235726.59-345309.9,
WISEA J235725.46-345418.5,
WISEA J235725.15-345401.0,
WISEA J235724.71-345349.7,
WISEA J235722.46-345342.7,
WISEA J235732.61-345236.6,
WISEA J235732.51-345300.2,
WISEA J235730.02-345242.1,
WISEA J235734.18-345217.5,
WISEA J235733.08-345313.3,
WISEA J235732.97-345341.8,
WISEA J235734.73-345150.9,
WISEA J235734.65-345100.9,
WISEA J235734.65-345225.9,
GALEXASC J235733.75-345118.0,
GALEXASC J235733.14-345329.8,
LEDA 095420,
2MASS J00005260-4319584,
WISEA J000113.80-431327.1,
WISEA J000121.92-431543.7,
WISEA J000123.08-431556.5,
WISEA J000317.36-355339.8,
WISEA J000319.41-355345.8,
WISEA J000818.72+295904.3,
WISEA J000818.71+295941.2,
WISEA J000816.99+295925.7,
2MASX J00082104+2959169,
2MASS J00082062+2959203,
WISEA J000842.50-004403.3,
WISEA J000842.24-004407.9,
WISEA J000843.14-004422.8,
WISEA J001123.63-285006.8,
WISEA J001122.22-285020.3,
WISEA J001118.87-285024.5,
2MASXi J0020373+283928,
SDSS J002045.30+283913.0,
WISEA J002040.15+283711.4,
WISEA J002020.34+284258.4,
WISEA J002020.10+284245.6,
ESO 539- G 013 NED05,
WISEA J002453.11-204327.5,
2MASS J00380632-2504075,
WISEA J003758.36-250443.8,
2MASS J00414263-0926156,
2MASX J00413498-0921379,
SDSS J004211.88-092204.0,
WISEA J004213.38-092216.7,
WISEA J004223.57-092149.4,
WISEA J004222.36-092156.5,
LEDA 096279,
2MASS J01092722+1415411,
WISEA J010926.56+142008.2,
WISEA J010924.46+142042.1,
WISEA J010923.77+142052.6,
WISEA J011002.57+135919.9,
WISEA J010958.87+135855.5,
WISEA J010959.35+135853.3,
WISEA J011145.21+165355.9,
WISEA J011144.52+165110.6,
WISEA J011145.13+165103.8,
WISEA J011143.89+165121.2,
WISEA J012505.30+084220.7,
WISEA J012525.55-392842.6,
WISEA J012523.21-392853.6,
WISEA J012605.51-375714.3,
WISEA J012606.98-375747.4,
WISEA J012606.96-375808.9,
2MASS J01315830-0045262,
WISEA J013354.11-273121.5,
WISEA J013354.19-273041.5,
WISEA J013406.93-273120.0,
WISEA J013454.77-004009.3,
2MASS J01345357-0039368,
MCG +01-05-023 NOTES01,
UGC 01191 NED02,
VV 177b,
ESO 152-IG 023 NED01,
ESO 152-IG 023 NED02,
V Zw 102 NOTES03,
WISEA J014914.15+140349.7,
WISEA J014913.54+140319.4,
WISEA J015551.68-072357.6,
WISEA J015547.29-072416.2,
2MASX J01554762-0724211,
WISEA J015826.17-561440.0,
WISEA J020028.46-013130.9,
WISEA J020025.11-013149.4,
IC 0186B,
IC 0186 NED02,
WISEA J020334.46-410529.6,
WISEA J020334.47-410542.9,
